post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,is_peak_hour,is_peak_day,has_video_content,is_impact_or_fundraising,engagement_per_follower,has_donation,log_donation_value
222,Twitter,tw_9892966730032209,https://twitter.com/lighthouse_ph/status/7833975210444231063,2023-09-14 08:36:00,Thursday,8,Campaign,Text,"Back to School CAMPAIGN ALERT: We're raising P102,000 to provide safety and education. Will you help? https://lighthouse.ph/donate?utm_source=twitter","#SafeHaven, #OSAEC, #HumanTrafficking",3,2,1,DonateNow,SafehouseLife,Hopeful,149,0,,1,3514.69,4873,2792,219,82,68,25,134,,0.1418,65,3,8606.61,1222,,,,,0,0,0,0,0.00011603927986906711,1,9.060401974683737
161,YouTube,yt_3908915769991548,https://youtube.com/watch?v=kg8qt2RphU7,2025-06-20 23:55:00,Friday,23,ThankYou,Video,"Big thanks to David for the recent donation. You're making magic happen. #BeTheChange, #BacktoSchool, #Reels","#BeTheChange, #BacktoSchool, #Reels",3,0,1,DonateNow,AwarenessRaising,Emotional,108,0,Back to School,0,,3213,2172,121,52,27,13,75,2897.0,0.0729,35,0,0.0,572,92704.0,32.0,649.0,,0,0,1,0,0.00012744755244755245,0,0.0
15,Facebook,fb_9457935621654597,https://facebook.com/lighthouse.ph/posts/9457935621654597,2024-06-30 04:59:00,Sunday,4,FundraisingAppeal,Carousel,"Bare walls. Full hearts. Empty wallets. We need P86,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=facebook","#BreakTheCycle, #GiveHope, #HumanTrafficking, #EndViolence",4,2,1,LearnMore,EventRecap,Hopeful,143,0,,1,3731.75,9550,7069,141,52,23,24,277,,0.0268,29,4,12083.44,1370,,,,,0,0,0,1,1.9562043795620437e-05,1,9.399673953627847
293,Facebook,fb_2091671663960218,https://facebook.com/lighthouse.ph/posts/2091671663960218,2025-07-05 22:58:00,Saturday,22,Campaign,Video,"Year-End Hope: Where your P1,575 can change everything. Our goal is P50,000. We're 35% there. https://lighthouse.ph/donate?utm_source=facebook","#SafeHaven, #ChildAbuse, #OSAEC",3,0,1,ShareStory,Health,Urgent,142,0,Back to School,1,2451.5,15705,9649,361,193,180,62,384,12362.0,0.0706,107,34,75922.51,2479,,,,,0,0,1,0,2.8479225494150865e-05,1,11.237481665091815
237,Facebook,fb_2375350744815080,https://facebook.com/lighthouse.ph/posts/2375350744815080,2024-03-30 19:21:00,Saturday,19,EducationalContent,Photo,"Did you know? Trafficked children are often moved across borders within 48 hours That's why education is SO important for at-risk girls. #SafeHaven, #SpreadTheWord","#SafeHaven, #SpreadTheWord",2,1,1,ShareStory,Education,Informative,163,0,,0,,9878,5955,625,96,124,74,293,,0.1161,251,1,3267.15,2479,,,,,1,0,0,0,4.683340056474385e-05,1,8.09197935455934
494,Instagram,ig_6003454649619465,https://instagram.com/p/zmfUVmGI6aw,2025-08-06 14:22:00,Wednesday,14,ImpactStory,Carousel,"After 8 months in our program, one of our girls graduated from the Bridge Program with top marks. From a child who couldn't read to a confident student - this is what your support makes possible. Change a life today",#GiveHope,1,2,0,,Reintegration,Hopeful,215,1,,0,,15185,8891,792,88,377,110,122,,0.099,153,85,73383.23,1816,,,,,0,0,1,0,5.451541850220265e-05,1,11.20346434138277
334,Instagram,ig_4250580888818065,https://instagram.com/p/wSrpJf1w0KE,2025-01-23 10:32:00,Thursday,10,ImpactStory,Carousel,From victim to survivor to LEADER. That's Gabriela's journey. This is why we do what we do. #SpreadTheWord,#SpreadTheWord,1,2,0,,EventRecap,Hopeful,106,1,,0,,10162,7038,567,169,252,66,124,,0.0981,302,36,90356.95,1782,,,,,1,0,1,0,5.5050505050505056e-05,1,11.411534283294927
168,YouTube,yt_3149120703343240,https://youtube.com/watch?v=jWTWl7KspPo,2024-07-22 22:39:00,Monday,22,ImpactStory,Reel,"From victim to survivor to LEADER. That's Lucia's journey. This is why we do what we do. #HopeForGirls, #BacktoSchool, #ChildRights, #HumanTrafficking, #ForYou","#HopeForGirls, #BacktoSchool, #ChildRights, #HumanTrafficking, #ForYou",5,0,1,ShareStory,Health,Informative,159,1,Back to School,0,,20466,11962,275,99,122,36,567,15307.0,0.0382,153,42,172208.96,572,7974947.0,521.0,420.0,,0,1,1,0,6.678321678321679e-05,1,12.05646970902437
488,Facebook,fb_7335471613001308,https://facebook.com/lighthouse.ph/posts/7335471613001308,2024-05-12 09:49:00,Sunday,9,ImpactStory,Photo,"Maria's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #SafeHaven, #GiveHope, #SummerofSafety","#SafeHaven, #GiveHope, #SummerofSafety",3,3,0,,Health,Hopeful,148,1,,1,953.72,15601,9723,729,228,324,52,169,,0.0782,141,26,113166.72,2479,,,,,1,0,1,0,3.1544977813634534e-05,1,11.636626245075057
312,Twitter,tw_7087114727108646,https://twitter.com/lighthouse_ph/status/8109925592512373331,2024-02-09 16:13:00,Friday,16,ImpactStory,Reel,"Sometimes the most powerful thing we can do is simply listen. Elena shared her story with us last week, and we're so proud of her progress. Be the change",,0,0,1,DonateNow,SafehouseLife,Grateful,153,1,,0,,3386,1961,118,59,109,18,91,2825.0,0.1163,98,9,7116.87,1228,,,,,0,0,1,0,9.470684039087948e-05,1,8.870363802346178
164,Facebook,fb_9862969089170508,https://facebook.com/lighthouse.ph/posts/9862969089170508,2024-12-18 23:44:00,Wednesday,23,Campaign,Video,GivingTuesday is happening NOW. Our girls are counting on us. Donate today: https://lighthouse.ph/donate?utm_source=facebook,"#BeTheChange, #YearEndHope",2,0,1,ShareStory,DonorImpact,Celebratory,124,0,,0,,4156,2371,265,60,27,21,116,4071.0,0.0992,75,2,3424.85,2423,,,,,0,0,1,0,4.0940982253404865e-05,1,8.13910489508844
573,Instagram,ig_2775707343716196,https://instagram.com/p/ENBFcG1He0a,2024-08-11 16:51:00,Sunday,16,ThankYou,Video,Every donation is a prayer answered. Thank you for being the answer for our girls. #DonateNow,#DonateNow,1,1,0,,AwarenessRaising,Grateful,93,0,,1,4306.5,9714,6665,246,69,62,29,114,6629.0,0.0485,134,1,620.58,1833,,,,,0,0,1,0,2.645935624659029e-05,1,6.432264623503635
539,Twitter,tw_4562715284748227,https://twitter.com/lighthouse_ph/status/1105703067739898554,2025-09-03 15:22:00,Wednesday,15,ImpactStory,Text,"I wish you could see Rosa's smile today. You made that happen. #SurvivorStrong, #MakeADifference","#SurvivorStrong, #MakeADifference",2,0,0,,Gratitude,Emotional,96,0,,0,,1269,866,42,19,19,4,13,,0.0839,13,3,14832.17,1228,,,,,0,0,1,0,6.832247557003257e-05,1,9.604621168189643
18,Facebook,fb_7230620964389467,https://facebook.com/lighthouse.ph/posts/7230620964389467,2024-12-28 09:39:00,Saturday,9,ImpactStory,Text,Before: afraid. After: empowered. Ana's 12-month journey has been incredible. Read more: https://lighthouse.ph/donate?utm_source=facebook,"#SurvivorStrong, #DonateNow",2,1,1,SignUp,SafehouseLife,Hopeful,137,1,Year-End Hope,0,,1665,1195,88,33,46,8,49,,0.0991,31,21,34930.74,1637,,,,,1,0,1,0,6.053756872327428e-05,1,10.461151150473746
779,WhatsApp,wa_8608891911512472,https://whatsapp.com/channel/lighthouse_ph/8608891911512472,2024-10-29 19:20:00,Tuesday,19,ImpactStory,Reel,"Valentina's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. ",,0,0,1,LearnMore,Education,Informative,114,1,,0,,1711,1285,77,23,46,10,52,1872.0,0.0944,54,28,138971.66,1543,,,,126.0,1,1,1,0,6.117952041477641e-05,1,11.842032502119205
791,Facebook,fb_3844506408191449,https://facebook.com/lighthouse.ph/posts/3844506408191449,2024-06-19 17:50:00,Wednesday,17,ImpactStory,Photo,"After 8 months in our program, one of our girls graduated from the Bridge Program with top marks. From a child who couldn't read to a confident student - this is what your support makes possible. Share her story","#ProtectChildren, #GiveHope",2,0,0,,Education,Hopeful,211,0,Back to School,0,,2336,1470,67,18,15,9,16,,0.0697,23,2,6618.65,2489,,,,,0,0,1,0,2.800321414222579e-05,1,8.797797777442748
221,YouTube,yt_6597105204644300,https://youtube.com/watch?v=OapmyzsSR6r,2025-05-06 13:35:00,Tuesday,13,FundraisingAppeal,Video,"This is hard to ask, but our reserve is gone. We're raising P70,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=youtube","#ChildProtection, #ChildAbuse, #OSAEC",3,0,1,SignUp,SafehouseLife,Informative,156,0,Summer of Safety,1,1775.64,35920,20000,947,262,245,122,843,19047.0,0.0794,522,43,76132.85,572,1599948.0,84.0,612.0,,0,1,1,1,0.00013881118881118882,1,11.24024825441261
559,Instagram,ig_3196302957479026,https://instagram.com/p/tJ37rCGkt0K,2024-10-03 23:47:00,Thursday,23,Campaign,Reel,Join our Summer of Safety campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=instagram,"#ProtectChildren, #BeTheChange, #EndViolence, #OSAEC",4,0,1,SignUp,Reintegration,Celebratory,140,0,,0,,2611,1971,128,19,31,14,69,3010.0,0.092,76,2,3869.77,1833,,,,,0,0,1,0,5.019094380796508e-05,1,8.261208732640906
230,Twitter,tw_3379170336705743,https://twitter.com/lighthouse_ph/status/9775102955132754730,2025-06-22 08:38:00,Sunday,8,ImpactStory,Video,"What a year for Carmen! Started the program unable to read, now top of her class. Your donations = transformed lives. #SpreadTheWord, #BacktoSchool","#SpreadTheWord, #BacktoSchool",2,1,0,,Health,Urgent,147,1,,0,,9827,7306,771,352,391,82,77,7297.0,0.1456,350,80,216950.79,1222,,,,,0,0,1,0,0.00011914893617021277,1,12.28743044194148
234,Facebook,fb_3016081157254092,https://facebook.com/lighthouse.ph/posts/3016081157254092,2024-04-18 05:37:00,Thursday,5,EventPromotion,Photo,Mark your calendar: Awareness Walk on April 22 - it's going to be special. https://lighthouse.ph/donate?utm_source=facebook,"#SurvivorStrong, #MakeADifference, #SummerofSafety",3,0,0,,Health,Urgent,123,0,Summer of Safety,0,,742,535,11,2,3,0,6,,0.0229,3,0,0.0,2479,,,,,0,0,0,0,9.237595804759983e-06,0,0.0
259,WhatsApp,wa_7390309682069216,https://whatsapp.com/channel/lighthouse_ph/7390309682069216,2024-11-18 19:10:00,Monday,19,ImpactStory,Photo,Before: afraid. After: empowered. Sofia's 12-month journey has been incredible. Read more: https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,0,,SafehouseLife,Emotional,139,0,Year-End Hope,0,,1354,805,114,27,25,11,11,,0.1568,43,18,23730.34,1517,,,,64.0,1,1,1,0,0.0001033618984838497,1,10.074551816440659
441,Instagram,ig_9940012663282557,https://instagram.com/p/xfdG-Q8bIRr,2023-07-04 05:19:00,Tuesday,5,Campaign,Reel,Join our Year-End Hope campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=instagram,#ChildProtection,1,0,1,LearnMore,CampaignLaunch,Celebratory,137,0,,0,,2563,1816,76,9,14,6,63,2124.0,0.0424,20,1,3573.65,1796,,,,,0,1,1,0,2.360801781737194e-05,1,8.181622548237483
378,YouTube,yt_5163772817580083,https://youtube.com/watch?v=IwOZNxNbFO4,2025-07-14 01:11:00,Monday,1,EventPromotion,Video,SAVE THE DATE! Join us on July 26 for Benefit Concert. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=youtube,"#SpreadTheWord, #ChildAbuse, #ChildRights",3,1,0,,DonorImpact,Celebratory,134,0,,0,,4150,2701,93,31,16,7,50,4864.0,0.037,19,0,0.0,620,160512.0,33.0,670.0,,0,1,1,0,5.967741935483871e-05,0,0.0
38,YouTube,yt_4115300342535481,https://youtube.com/watch?v=LoMbTVV1TZw,2025-05-24 14:52:00,Saturday,14,EducationalContent,Video,"What does freedom mean to a trafficking survivor? We asked Gabriela, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=youtube","#EndTrafficking, #BeTheChange",2,2,0,,Health,Urgent,151,0,Summer of Safety,1,2748.74,20408,15226,1057,613,583,162,286,16824.0,0.1381,759,17,83863.86,473,4458360.0,265.0,627.0,,0,0,1,0,0.0002919661733615222,1,11.336961972777912
351,Instagram,ig_4621361549651193,https://instagram.com/p/-8pJyy0dAfJ,2023-12-08 13:59:00,Friday,13,EventPromotion,Photo,Benefit Concert is in 3 days and we're excited! Come support our girls. https://lighthouse.ph/donate?utm_source=instagram,#YearEndHope,1,0,0,,Gratitude,Celebratory,121,0,,0,,1161,723,104,41,22,8,13,,0.1683,50,0,0.0,1782,,,,,0,0,0,0,9.444444444444444e-05,0,0.0
766,Facebook,fb_5970655523823597,https://facebook.com/lighthouse.ph/posts/5970655523823597,2025-12-25 22:18:00,Thursday,22,FundraisingAppeal,Photo,URGENT: Our food budget is running low. 40 hungry girls are counting on us. Can you help? https://lighthouse.ph/donate?utm_source=facebook,"#SpreadTheWord, #ChildRights, #EndViolence",3,1,1,DonateNow,AwarenessRaising,Informative,138,0,Year-End Hope,0,,474,356,17,6,2,1,18,,0.0499,4,0,0.0,2489,,,,,0,0,0,1,2.00482121333869e-05,0,0.0
626,LinkedIn,li_5367793504057199,https://linkedin.com/feed/update/urn:li:activity:5902804253490742387,2024-11-11 23:59:00,Monday,23,ImpactStory,Carousel,"It's not magic. It's medicine, school, safety, and LOVE. Sofia's transformation started the day she arrived at our door. #SafeHaven, #SpreadTheWord","#SafeHaven, #SpreadTheWord",2,1,0,,AwarenessRaising,Informative,147,1,,0,,1692,1106,22,13,12,4,21,,0.035,15,1,6413.73,496,,,,,0,1,1,0,7.056451612903226e-05,1,8.766352187309728
419,Facebook,fb_2603770986286381,https://facebook.com/lighthouse.ph/posts/2603770986286381,2023-10-04 03:19:00,Wednesday,3,EducationalContent,Video,"Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #BeTheChange, #OSAEC, #ChildRights","#BeTheChange, #OSAEC, #ChildRights",3,1,1,DonateNow,SafehouseLife,Emotional,133,0,,0,,2896,1676,44,9,19,4,85,1744.0,0.0409,16,0,0.0,2479,,,,,0,0,1,0,1.6498588140379186e-05,0,0.0
128,WhatsApp,wa_3203109974385796,https://whatsapp.com/channel/lighthouse_ph/3203109974385796,2025-01-31 23:18:00,Friday,23,FundraisingAppeal,Video,"This is hard to ask, but our reserve is gone. We're raising P63,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,1,LearnMore,DonorImpact,Informative,157,0,,0,,838,624,18,7,3,3,25,872.0,0.044,8,1,4737.82,1517,,,,6.0,0,0,1,1,2.900461437046803e-05,1,8.463543438549456
257,Facebook,fb_7951314204701655,https://facebook.com/lighthouse.ph/posts/7951314204701655,2023-10-10 18:51:00,Tuesday,18,EventPromotion,Reel,You're invited! Benefit Concert is happening October 23. We'd love to see you there. https://lighthouse.ph/donate?utm_source=facebook,"#SpreadTheWord, #ChildRights, #EndViolence",3,1,0,,EventRecap,Grateful,133,0,,0,,2664,1843,126,42,26,10,34,3027.0,0.0752,25,0,0.0,2479,,,,,1,1,1,0,3.0334812424364664e-05,0,0.0
640,Instagram,ig_2730147795462543,https://instagram.com/p/Y8-eNBZZTKc,2023-06-13 08:48:00,Tuesday,8,EventPromotion,Reel,You're invited! Art Show is happening June 16. We'd love to see you there. https://lighthouse.ph/donate?utm_source=instagram,"#BeTheChange, #BacktoSchool, #HumanTrafficking, #OSAEC",4,0,0,,Reintegration,Hopeful,124,0,Back to School,0,,6011,4047,213,45,41,17,47,5107.0,0.0618,87,0,0.0,1833,,,,,0,1,1,0,3.37152209492635e-05,0,0.0
208,WhatsApp,wa_7159669320582587,https://whatsapp.com/channel/lighthouse_ph/7159669320582587,2024-02-05 19:47:00,Monday,19,ImpactStory,Text,I wish you could see Josefina's smile today. You made that happen. ,,0,0,0,,Education,Hopeful,67,1,,0,,2316,1629,162,48,74,15,17,,0.1138,48,29,139293.82,1517,,,,178.0,1,1,1,0,7.501647989452867e-05,1,11.844347973146835
1,YouTube,yt_4770130763707641,https://youtube.com/watch?v=4Ohc0jdwK7o,2024-12-03 12:35:00,Tuesday,12,EducationalContent,Video,The statistics are heartbreaking. The solutions are hopeful. Read our latest blog: https://lighthouse.ph/donate?utm_source=youtube,"#YearEndHope, #ChildAbuse, #HumanTrafficking, #NonprofitTikTok",4,0,1,SignUp,Education,Informative,130,0,,0,,4697,2704,87,14,27,15,148,5170.0,0.0543,63,0,0.0,399,310200.0,60.0,500.0,,0,1,1,0,0.0001360902255639098,0,0.0
346,WhatsApp,wa_5627854036712756,https://whatsapp.com/channel/lighthouse_ph/5627854036712756,2025-09-26 02:54:00,Friday,2,Campaign,Photo,Join our Summer of Safety campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,1,DonateNow,Gratitude,Celebratory,139,0,,1,2662.02,1579,956,24,10,6,3,55,,0.0401,10,1,4595.01,1543,,,,15.0,0,0,0,0,2.598833441348023e-05,1,8.432943814771328
282,Facebook,fb_2612207772631592,https://facebook.com/lighthouse.ph/posts/2612207772631592,2024-04-16 00:15:00,Tuesday,0,EducationalContent,Text,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #SafeHaven, #DonateNow, #SummerofSafety","#SafeHaven, #DonateNow, #SummerofSafety",3,0,0,,Reintegration,Hopeful,138,0,,0,,297,167,3,1,0,0,3,,0.0275,0,0,0.0,2479,,,,,0,1,0,0,1.109318273497378e-05,0,0.0
500,LinkedIn,li_3377370473497177,https://linkedin.com/feed/update/urn:li:activity:2254293419024343326,2023-11-10 08:40:00,Friday,8,ThankYou,Video,"We couldn't do this without you. Thank you for standing with our girls. #BreakTheCycle, #MakeADifference, #YearEndHope","#BreakTheCycle, #MakeADifference, #YearEndHope",3,0,1,LearnMore,DonorImpact,Grateful,118,0,Year-End Hope,0,,3819,2655,224,136,59,30,119,4952.0,0.1479,160,1,9851.87,496,,,,,0,0,1,0,0.0002981854838709677,1,9.195518062284354
656,Facebook,fb_8478441268877122,https://facebook.com/lighthouse.ph/posts/8478441268877122,2025-04-16 19:24:00,Wednesday,19,EventPromotion,Photo,Something big is coming April 26. We can't wait to celebrate with you at Fundraiser Gala. https://lighthouse.ph/donate?utm_source=facebook,"#ProtectChildren, #GiveHope, #SummerofSafety, #EndViolence, #HumanTrafficking",5,0,0,,EventRecap,Informative,138,0,Summer of Safety,0,,1221,814,38,8,9,5,13,,0.0702,15,0,0.0,2489,,,,,1,0,0,0,2.8204098031337886e-05,0,0.0
119,LinkedIn,li_5600149053685480,https://linkedin.com/feed/update/urn:li:activity:2322288843149438294,2023-07-26 05:38:00,Wednesday,5,EducationalContent,Text,"Did you know? 1 in 4 girls in developing countries lack formal education That's why education is SO important for at-risk girls. #SafeHaven, #GiveHope, #BacktoSchool","#SafeHaven, #GiveHope, #BacktoSchool",3,0,0,,CampaignLaunch,Urgent,165,0,,0,,295,193,3,1,1,0,3,,0.0262,0,0,0.0,463,,,,,0,0,0,0,5.658747300215983e-05,0,0.0
683,TikTok,tk_2091365080766814,https://tiktok.com/@lighthouse_ph/video/9632858827042279638,2023-07-07 23:47:00,Friday,23,ThankYou,Reel,"We couldn't do this without you. Thank you for standing with our girls. #HopeForGirls, #ChildAbuse, #HumanTrafficking, #Trending","#HopeForGirls, #ChildAbuse, #HumanTrafficking, #Trending",4,1,1,LearnMore,DonorImpact,Emotional,128,0,,0,,12432,7429,532,153,178,86,271,8380.0,0.1324,323,1,4783.99,930,,,,,0,0,1,0,0.00014236559139784946,1,8.473239214020712
780,Facebook,fb_1388224628550442,https://facebook.com/lighthouse.ph/posts/1388224628550442,2024-09-15 19:03:00,Sunday,19,EducationalContent,Video,The statistics are heartbreaking. The solutions are hopeful. Read our latest blog: https://lighthouse.ph/donate?utm_source=facebook,"#EndTrafficking, #ChildRights, #HumanTrafficking",3,0,1,DonateNow,Education,Hopeful,131,0,,0,,1932,1268,202,59,24,19,48,1840.0,0.1724,78,0,0.0,2489,,,,,1,0,1,0,6.926476496584974e-05,0,0.0
694,Instagram,ig_4208388027968114,https://instagram.com/p/PPYe__icCLF,2023-09-12 19:50:00,Tuesday,19,Campaign,Photo,"Year-End Hope CAMPAIGN ALERT: We're raising P187,000 to provide safety and education. Will you help? https://lighthouse.ph/donate?utm_source=instagram",,0,0,1,ShareStory,EventRecap,Emotional,150,0,,0,,3311,2189,479,105,127,44,101,,0.2212,135,6,14868.36,1833,,,,,1,1,0,0,0.00012067648663393345,1,9.607057998850765
709,Facebook,fb_4202253656990248,https://facebook.com/lighthouse.ph/posts/4202253656990248,2025-01-09 17:47:00,Thursday,17,ImpactStory,Video,"Six months ago, Camila didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=facebook",#BeTheChange,1,0,0,,SafehouseLife,Hopeful,148,1,,0,,1132,862,29,12,18,4,14,1462.0,0.063,23,2,7911.98,2489,,,,,0,0,1,0,2.5311370028123744e-05,1,8.976259728119585
134,WhatsApp,wa_3583318642549229,https://whatsapp.com/channel/lighthouse_ph/3583318642549229,2023-08-28 23:20:00,Monday,23,FundraisingAppeal,Photo,"No budget, no meals. No meals, no hope. We're short P84,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,1,DonateNow,Reintegration,Informative,142,0,,0,,125,96,3,0,0,0,5,,0.0433,1,0,0.0,1517,,,,0.0,0,1,0,1,2.8543177323665128e-05,0,0.0
273,Instagram,ig_7246382582643972,https://instagram.com/p/2j33oZuUfu9,2025-05-15 20:24:00,Thursday,20,ThankYou,Reel,"P41,000 might not sound like a lot, but to Valentina it means SAFETY. Thank you, Michael. #SurvivorStrong, #GiveHope, #SummerofSafety","#SurvivorStrong, #GiveHope, #SummerofSafety",3,2,0,,Education,Hopeful,133,0,Summer of Safety,0,,1472,1127,129,19,23,14,17,929.0,0.1338,36,0,0.0,1782,,,,,0,0,1,0,7.508417508417509e-05,0,0.0
191,LinkedIn,li_4826754177432021,https://linkedin.com/feed/update/urn:li:activity:2579099515724052380,2024-05-12 10:53:00,Sunday,10,Campaign,Text,"This May, we're asking for help. P125,000 will cover meals, medicine, and hope for 27 girls. https://lighthouse.ph/donate?utm_source=linkedin","#BreakTheCycle, #DonateNow, #EndViolence",3,2,1,LearnMore,Reintegration,Urgent,141,0,Summer of Safety,0,,3480,2230,259,47,81,34,92,,0.1775,125,14,195256.43,463,,,,,1,0,0,0,0.0003833693304535637,1,12.182074120755114
90,WhatsApp,wa_6898392591832896,https://whatsapp.com/channel/lighthouse_ph/6898392591832896,2023-06-21 01:22:00,Wednesday,1,ImpactStory,Photo,"What a year for Josefina! Started the program unable to read, now top of her class. Your donations = transformed lives. ",,0,1,0,,Education,Emotional,120,1,Back to School,0,,1122,690,13,3,6,1,11,,0.0303,4,2,7772.82,1517,,,,9.0,0,0,1,0,1.997363216875412e-05,1,8.958516957040686
217,Facebook,fb_8151656292107442,https://facebook.com/lighthouse.ph/posts/8151656292107442,2026-01-11 11:55:00,Sunday,11,ImpactStory,Video,"Stories like Isabella's remind us why we fight. Thank you for standing with us. #ProtectChildren, #ChildRights, #ChildAbuse","#ProtectChildren, #ChildRights, #ChildAbuse",3,1,0,,CampaignLaunch,Informative,123,1,,0,,3775,2687,196,73,81,21,51,4246.0,0.0819,72,14,51741.59,2479,,,,,1,0,1,0,3.303751512706737e-05,1,10.85403651246938
280,Twitter,tw_1181579065845222,https://twitter.com/lighthouse_ph/status/1573641448486387122,2026-02-13 11:42:00,Friday,11,ThankYou,Carousel,"Thank you, Michael, for believing in our mission. Your support changes lives.","#BeTheChange, #OSAEC, #ChildRights",3,0,1,DonateNow,Health,Celebratory,77,0,,0,,3120,2159,369,119,66,43,91,,0.1845,92,1,3703.21,1228,,,,,1,0,0,0,0.0001502442996742671,1,8.217225289623306
197,WhatsApp,wa_6638635421901799,https://whatsapp.com/channel/lighthouse_ph/6638635421901799,2023-07-10 07:40:00,Monday,7,EventPromotion,Video,Fundraiser Gala is in 13 days and we're excited! Come support our girls. https://lighthouse.ph/donate?utm_source=whatsapp,,0,2,1,DonateNow,AwarenessRaising,Informative,121,0,Back to School,0,,1863,1299,25,11,5,3,44,2234.0,0.0343,19,0,0.0,1517,,,,11.0,0,1,1,0,2.261041529334212e-05,0,0.0
329,Twitter,tw_3178301501062206,https://twitter.com/lighthouse_ph/status/6764619472577263059,2025-06-22 16:50:00,Sunday,16,EventPromotion,Photo,SAVE THE DATE! Join us on July 10 for Awareness Walk. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=twitter,"#ChildProtection, #OSAEC, #ChildRights",3,0,0,,Health,Grateful,133,0,Back to School,0,,367,212,18,5,2,1,3,,0.0883,7,0,0.0,1228,,,,,0,0,0,0,7.190553745928339e-05,0,0.0
405,Twitter,tw_1037881276668733,https://twitter.com/lighthouse_ph/status/6738864392326970247,2023-05-03 10:02:00,Wednesday,10,Campaign,Carousel,"This May, we're asking for help. P91,000 will cover meals, medicine, and hope for 33 girls. https://lighthouse.ph/donate?utm_source=twitter","#ChildProtection, #BeTheChange, #HumanTrafficking",3,1,1,ShareStory,Gratitude,Grateful,139,0,Summer of Safety,0,,7779,4428,573,120,92,65,256,,0.1383,186,9,22160.15,1228,,,,,1,0,0,0,0.00011262214983713355,1,10.006096034821564
771,TikTok,tk_5893290429345710,https://tiktok.com/@lighthouse_ph/video/2705938171045011529,2023-12-23 04:47:00,Saturday,4,FundraisingAppeal,Reel,"No budget, no meals. No meals, no hope. We're short P20,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=tiktok","#SafeHaven, #BeTheChange, #YearEndHope",3,0,1,DonateNow,CampaignLaunch,Celebratory,140,0,,0,,4248,2518,180,20,24,10,90,2305.0,0.0555,30,4,16589.38,930,,,,,0,0,1,1,5.967741935483871e-05,1,9.716578288286843
443,Twitter,tw_6845526962639733,https://twitter.com/lighthouse_ph/status/4159236301310323261,2024-02-06 09:43:00,Tuesday,9,FundraisingAppeal,Photo,"Our girls depend on us. We depend on you. We're facing a shortfall of P99,000 this month. Can you step in? https://lighthouse.ph/donate?utm_source=twitter","#ChildProtection, #GiveHope, #ChildRights",3,0,1,ShareStory,AwarenessRaising,Grateful,154,0,,0,,5077,3299,267,52,66,25,171,,0.1135,127,13,51164.04,1228,,,,,1,1,0,1,9.242671009771987e-05,1,10.842811765304972
383,Instagram,ig_9220714220308463,https://instagram.com/p/8rjshSsdf-D,2024-02-13 19:02:00,Tuesday,19,EducationalContent,Carousel,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #SurvivorStrong, #MakeADifference","#SurvivorStrong, #MakeADifference",2,0,0,,Health,Emotional,132,0,,0,,10414,6012,641,163,228,99,89,,0.14,160,4,19653.7,1796,,,,,1,1,0,0,7.79510022271715e-05,1,9.886071774447693
655,Instagram,ig_3194167054401083,https://instagram.com/p/ilamx8gFTXT,2023-03-05 16:52:00,Sunday,16,Campaign,Carousel,"GivingTuesday: Where your P931 can change everything. Our goal is P181,000. We're 45% there. https://lighthouse.ph/donate?utm_source=instagram","#EndTrafficking, #SpreadTheWord",2,0,1,SignUp,DonorImpact,Hopeful,142,0,,0,,1600,991,50,23,11,11,32,,0.0884,31,0,0.0,1833,,,,,0,0,0,0,4.822695035460993e-05,0,0.0
